-5.329090595245361328e+00 -3.526512384414672852e+00 7.000000000000000000e+00
-1.056157946586608887e+00 6.487658500671386719e+00 2.000000000000000000e+00
-8.575576782226562500e+00 7.356343269348144531e+00 1.000000000000000000e+00
4.869175910949707031e+00 -7.795207202434539795e-02 0.000000000000000000e+00
-5.235033035278320312e-01 -4.423026084899902344e+00 4.000000000000000000e+00
-7.259736061096191406e+00 6.559103965759277344e+00 1.000000000000000000e+00
-2.943229675292968750e-01 -1.262096405029296875e+00 4.000000000000000000e+00
7.527719736099243164e-01 -2.032562255859375000e+00 9.000000000000000000e+00
5.620366334915161133e-01 -8.998768925666809082e-01 5.000000000000000000e+00
-1.994612216949462891e+00 -1.083778142929077148e+00 9.000000000000000000e+00
6.539551734924316406e+00 -2.048510789871215820e+00 0.000000000000000000e+00
4.748759269714355469e+00 -6.849050521850585938e+00 6.000000000000000000e+00
-6.400310993194580078e-01 -1.520832300186157227e+00 9.000000000000000000e+00
4.959666252136230469e+00 -1.372759342193603516e+00 0.000000000000000000e+00
-6.157367706298828125e+00 3.052645206451416016e+00 1.000000000000000000e+00
2.871861934661865234e+00 -2.035851478576660156e+00 5.000000000000000000e+00
-1.033920884132385254e+00 -3.462230205535888672e+00 9.000000000000000000e+00
-4.078261375427246094e+00 -4.936014175415039062e+00 7.000000000000000000e+00
2.410872697830200195e+00 -2.949377775192260742e+00 3.000000000000000000e+00
-3.489261865615844727e-01 -2.272274017333984375e+00 4.000000000000000000e+00
-2.337914705276489258e+00 -3.037795424461364746e-01 9.000000000000000000e+00
2.943750858306884766e+00 3.357848644256591797e+00 6.000000000000000000e+00
2.710536479949951172e+00 -8.558584213256835938e+00 6.000000000000000000e+00
7.340043783187866211e-01 7.624555826187133789e-01 5.000000000000000000e+00
2.318100780248641968e-01 -2.309443950653076172e+00 4.000000000000000000e+00
1.222946071624755859e+01 -9.739924073219299316e-01 0.000000000000000000e+00
-2.322103023529052734e+00 -6.917895317077636719e+00 7.000000000000000000e+00
-4.749617576599121094e-01 -3.168036222457885742e+00 4.000000000000000000e+00
4.665705204010009766e+00 -7.672168612480163574e-01 0.000000000000000000e+00
-7.421183586120605469e+00 1.461873531341552734e+00 1.000000000000000000e+00
1.511552333831787109e+00 3.773407936096191406e-01 3.000000000000000000e+00
-8.004266738891601562e+00 8.711677193641662598e-01 1.000000000000000000e+00
1.177760481834411621e+00 -8.352352976799011230e-01 3.000000000000000000e+00
8.879950523376464844e+00 -1.966814041137695312e+00 4.000000000000000000e+00
-2.807412862777709961e+00 -9.514194130897521973e-01 7.000000000000000000e+00
3.531085729598999023e+00 9.410107612609863281e+00 2.000000000000000000e+00
-3.564927339553833008e+00 -5.168103218078613281e+00 7.000000000000000000e+00
-7.486864566802978516e+00 2.258941888809204102e+00 1.000000000000000000e+00
-8.872444927692413330e-02 4.410715103149414062e+00 2.000000000000000000e+00
-5.852709293365478516e+00 3.190565347671508789e+00 1.000000000000000000e+00
-9.484696388244628906e+00 4.942081451416015625e+00 1.000000000000000000e+00
-4.921888828277587891e+00 -1.854860067367553711e+00 7.000000000000000000e+00
-3.971151113510131836e-01 -1.904951095581054688e+00 4.000000000000000000e+00
8.964710235595703125e-01 3.237258672714233398e+00 2.000000000000000000e+00
1.378436088562011719e+00 7.360539436340332031e-01 3.000000000000000000e+00
1.225181221961975098e+00 4.204083681106567383e-01 5.000000000000000000e+00
-4.898651838302612305e-01 -1.038789153099060059e+00 1.000000000000000000e+00
1.285283803939819336e+00 3.760755538940429688e+00 2.000000000000000000e+00
-6.564440727233886719e-01 -2.545576572418212891e+00 4.000000000000000000e+00
1.392456144094467163e-01 -4.769213676452636719e+00 4.000000000000000000e+00
2.091058492660522461e+00 1.472149610519409180e+00 6.000000000000000000e+00
2.402968168258666992e+00 -2.450340509414672852e+00 3.000000000000000000e+00
9.113636016845703125e-01 4.538205265998840332e-01 5.000000000000000000e+00
2.821597337722778320e+00 -1.845344305038452148e+00 5.000000000000000000e+00
6.742630004882812500e+00 -9.295341491699218750e+00 6.000000000000000000e+00
4.068908214569091797e+00 -7.873986363410949707e-01 0.000000000000000000e+00
-4.488887786865234375e-01 -4.917440414428710938e+00 4.000000000000000000e+00
-8.575081825256347656e+00 6.672873497009277344e+00 1.000000000000000000e+00
-1.268064022064208984e+00 -3.628865242004394531e+00 9.000000000000000000e+00
-1.831441879272460938e+00 6.972976326942443848e-01 5.000000000000000000e+00
-2.557227373123168945e+00 -8.936395645141601562e+00 7.000000000000000000e+00
3.513334274291992188e+00 5.294982433319091797e+00 8.000000000000000000e+00
1.722031682729721069e-01 -1.116926908493041992e+00 9.000000000000000000e+00
3.222169876098632812e-01 1.186417579650878906e+00 3.000000000000000000e+00
-2.443336725234985352e+00 -9.051409363746643066e-01 7.000000000000000000e+00
2.279012054204940796e-01 -1.094182848930358887e+00 4.000000000000000000e+00
4.510681152343750000e+00 -6.438550949096679688e+00 6.000000000000000000e+00
-8.625502586364746094e-01 -4.227849006652832031e+00 4.000000000000000000e+00
9.061858654022216797e-01 -3.401969373226165771e-02 3.000000000000000000e+00
1.379499530792236328e+01 -8.144117355346679688e+00 0.000000000000000000e+00
-4.852277278900146484e+00 -4.636640071868896484e+00 7.000000000000000000e+00
8.012275695800781250e+00 -2.823612928390502930e+00 0.000000000000000000e+00
2.711970806121826172e+00 1.380963683128356934e+00 2.000000000000000000e+00
-1.224247932434082031e+00 1.604581028223037720e-01 9.000000000000000000e+00
-6.540925502777099609e+00 2.770033121109008789e+00 1.000000000000000000e+00
-2.957695484161376953e+00 -5.349133014678955078e-01 7.000000000000000000e+00
1.163591265678405762e+00 8.451338112354278564e-02 3.000000000000000000e+00
-3.307119369506835938e+00 -1.498965024948120117e+00 2.000000000000000000e+00
-2.428151845932006836e+00 -1.729369312524795532e-01 9.000000000000000000e+00
-2.967238187789916992e+00 -1.666523933410644531e+00 7.000000000000000000e+00
1.797257363796234131e-02 -2.432534217834472656e+00 7.000000000000000000e+00
4.328032493591308594e+00 3.926770210266113281e+00 6.000000000000000000e+00
3.003403663635253906e+00 1.015217590332031250e+01 2.000000000000000000e+00
-2.290588140487670898e+00 -5.766824722290039062e+00 7.000000000000000000e+00
4.808681011199951172e-01 -2.156566232442855835e-01 8.000000000000000000e+00
-4.636112451553344727e-01 -3.290849924087524414e+00 4.000000000000000000e+00
-3.698247671127319336e+00 -1.452419519424438477e+00 7.000000000000000000e+00
1.340402603149414062e+00 -2.681843042373657227e-01 3.000000000000000000e+00
4.155870914459228516e+00 -8.319177627563476562e+00 6.000000000000000000e+00
-6.165385723114013672e+00 5.205912590026855469e+00 1.000000000000000000e+00
2.115028858184814453e+00 -2.591656148433685303e-02 3.000000000000000000e+00
2.943433046340942383e+00 2.792267084121704102e+00 6.000000000000000000e+00
-1.676948785781860352e+00 1.414089351892471313e-01 9.000000000000000000e+00
1.079360485076904297e+00 2.496471405029296875e-01 3.000000000000000000e+00
-7.121591567993164062e+00 9.242585301399230957e-01 1.000000000000000000e+00
-7.309938669204711914e-01 -1.737091898918151855e+00 4.000000000000000000e+00
-7.786949157714843750e+00 1.949865370988845825e-01 1.000000000000000000e+00
-3.304683923721313477e+00 -3.553521633148193359e-01 7.000000000000000000e+00
4.003464698791503906e+00 3.813186883926391602e+00 6.000000000000000000e+00
-2.125741541385650635e-02 -3.867073059082031250e+00 9.000000000000000000e+00
3.704752206802368164e+00 -7.654982089996337891e+00 6.000000000000000000e+00
6.154541969299316406e+00 -2.069152355194091797e+00 0.000000000000000000e+00
7.812366485595703125e-01 -2.374784797430038452e-01 5.000000000000000000e+00
-1.435128599405288696e-01 -4.974269390106201172e+00 4.000000000000000000e+00
1.323819398880004883e+00 -4.660057067871093750e+00 9.000000000000000000e+00
-3.203308582305908203e-01 -3.375039100646972656e+00 9.000000000000000000e+00
4.966459274291992188e+00 6.863101005554199219e+00 2.000000000000000000e+00
-6.614401817321777344e+00 7.923532009124755859e+00 1.000000000000000000e+00
1.363879293203353882e-01 -1.792699813842773438e+00 9.000000000000000000e+00
-3.438562154769897461e-01 -1.044962167739868164e+00 4.000000000000000000e+00
5.354332923889160156e-01 5.060884356498718262e-01 8.000000000000000000e+00
-4.585094451904296875e+00 2.606044054031372070e+00 7.000000000000000000e+00
1.017048239707946777e+00 7.880010008811950684e-01 3.000000000000000000e+00
-5.347432196140289307e-02 -2.063524246215820312e+00 9.000000000000000000e+00
-3.592746019363403320e+00 -5.961372256278991699e-01 7.000000000000000000e+00
-2.766343355178833008e-01 6.726697087287902832e-03 4.000000000000000000e+00
-1.335772424936294556e-01 -1.467142105102539062e+00 4.000000000000000000e+00
-2.347113043069839478e-01 -5.536025047302246094e+00 4.000000000000000000e+00
-5.574302673339843750e-01 -1.259741544723510742e+00 9.000000000000000000e+00
-3.917076587677001953e-01 2.935075759887695312e-01 2.000000000000000000e+00
1.037774324417114258e+00 -1.569013446569442749e-01 5.000000000000000000e+00
4.532793760299682617e-01 1.658406138420104980e+00 4.000000000000000000e+00
-1.264023542404174805e+00 -3.740660190582275391e+00 7.000000000000000000e+00
4.266810417175292969e+00 4.155835628509521484e+00 6.000000000000000000e+00
-2.395015001296997070e+00 -3.208843231201171875e+00 7.000000000000000000e+00
3.630933761596679688e-01 -2.191459655761718750e+00 9.000000000000000000e+00
6.240592002868652344e+00 -5.609666347503662109e+00 0.000000000000000000e+00
1.632423251867294312e-01 -2.720242142677307129e-01 5.000000000000000000e+00
3.480312824249267578e-01 -1.206461042165756226e-01 8.000000000000000000e+00
6.525845527648925781e-01 3.377637863159179688e-01 5.000000000000000000e+00
4.661519527435302734e+00 3.512357234954833984e+00 6.000000000000000000e+00
4.135119915008544922e+00 2.758695602416992188e+00 6.000000000000000000e+00
2.330418825149536133e+00 -5.181825160980224609e-01 5.000000000000000000e+00
-1.307612180709838867e+00 -2.376410484313964844e+00 7.000000000000000000e+00
3.417837619781494141e-01 1.781570166349411011e-01 8.000000000000000000e+00
-5.904475212097167969e+00 3.163816928863525391e+00 1.000000000000000000e+00
4.051645278930664062e+00 -4.650613069534301758e-01 0.000000000000000000e+00
-5.204454421997070312e+00 5.484130382537841797e+00 1.000000000000000000e+00
3.697204351425170898e+00 -8.208562850952148438e+00 6.000000000000000000e+00
-1.512937664985656738e+00 -7.992624640464782715e-01 4.000000000000000000e+00
1.853948593139648438e+00 1.974307060241699219e+00 6.000000000000000000e+00
-2.393099069595336914e+00 -7.939031600952148438e+00 7.000000000000000000e+00
1.340319037437438965e+00 -1.168211698532104492e+00 3.000000000000000000e+00
-8.501393318176269531e+00 5.857881069183349609e+00 1.000000000000000000e+00
-2.468493700027465820e+00 -7.216050028800964355e-01 7.000000000000000000e+00
-8.069359779357910156e+00 1.480317592620849609e+00 1.000000000000000000e+00
9.019230306148529053e-02 -5.300864577293395996e-03 8.000000000000000000e+00
4.965620994567871094e+00 1.185476398468017578e+01 2.000000000000000000e+00
4.528461456298828125e+00 -5.512232184410095215e-01 0.000000000000000000e+00
9.646887779235839844e-01 2.358335494995117188e+00 2.000000000000000000e+00
-4.124543666839599609e-01 -3.131512165069580078e+00 9.000000000000000000e+00
