-5.868354320526123047e+00 -8.715582847595214844e+00 7.000000000000000000e+00
2.828603744506835938e+00 3.835963726043701172e+00 2.000000000000000000e+00
-3.203164339065551758e+00 6.057731628417968750e+00 1.000000000000000000e+00
5.134602069854736328e+00 -1.201472043991088867e+00 0.000000000000000000e+00
-1.306087136268615723e+00 -5.016960144042968750e+00 4.000000000000000000e+00
-2.098585367202758789e+00 4.684774875640869141e+00 1.000000000000000000e+00
-7.330494523048400879e-01 -1.259209394454956055e+00 4.000000000000000000e+00
1.110128611326217651e-01 -3.537618160247802734e+00 9.000000000000000000e+00
-1.812134861946105957e+00 -4.903839111328125000e+00 5.000000000000000000e+00
-2.844797611236572266e+00 -3.664324283599853516e+00 9.000000000000000000e+00
6.844964027404785156e+00 -2.886093139648437500e+00 0.000000000000000000e+00
3.821247100830078125e+00 -5.985118865966796875e+00 6.000000000000000000e+00
-1.418829798698425293e+00 -2.880399227142333984e+00 9.000000000000000000e+00
4.986883640289306641e+00 -2.316526889801025391e+00 0.000000000000000000e+00
-2.875404119491577148e+00 1.658966302871704102e+00 1.000000000000000000e+00
2.174894094467163086e+00 -1.703448176383972168e+00 5.000000000000000000e+00
-1.522040605545043945e+00 -4.609222412109375000e+00 9.000000000000000000e+00
-5.432854652404785156e+00 -1.079047107696533203e+01 7.000000000000000000e+00
2.190126895904541016e+00 -2.414033412933349609e+00 3.000000000000000000e+00
-9.530015587806701660e-01 -2.872508287429809570e+00 4.000000000000000000e+00
-1.936677813529968262e+00 -1.975313663482666016e+00 9.000000000000000000e+00
1.590777993202209473e+00 -2.245068550109863281e+00 6.000000000000000000e+00
1.430745959281921387e+00 -6.006598949432373047e+00 6.000000000000000000e+00
6.679505705833435059e-01 1.997100114822387695e-01 5.000000000000000000e+00
-4.944913983345031738e-01 -3.345545291900634766e+00 4.000000000000000000e+00
9.820409774780273438e+00 -2.386276721954345703e+00 0.000000000000000000e+00
-2.981599092483520508e+00 -9.115876197814941406e+00 7.000000000000000000e+00
-1.388120293617248535e+00 -4.707499027252197266e+00 4.000000000000000000e+00
4.651415348052978516e+00 -1.668539762496948242e+00 0.000000000000000000e+00
-5.663445472717285156e+00 2.082808732986450195e+00 1.000000000000000000e+00
1.434866666793823242e+00 -1.658577322959899902e-01 3.000000000000000000e+00
-6.701974868774414062e+00 1.657817125320434570e+00 1.000000000000000000e+00
1.135923504829406738e+00 -8.986915349960327148e-01 3.000000000000000000e+00
5.350866317749023438e+00 -5.525061607360839844e+00 4.000000000000000000e+00
-4.498445034027099609e+00 -4.937979698181152344e+00 7.000000000000000000e+00
8.126730918884277344e+00 6.811242580413818359e+00 2.000000000000000000e+00
-1.026357078552246094e+01 -7.473523616790771484e+00 7.000000000000000000e+00
-4.587416648864746094e+00 1.800380706787109375e+00 1.000000000000000000e+00
2.119253396987915039e+00 2.238448262214660645e-01 2.000000000000000000e+00
-2.340869665145874023e+00 1.646103262901306152e+00 1.000000000000000000e+00
-5.601634025573730469e+00 4.642240524291992188e+00 1.000000000000000000e+00
-4.638324737548828125e+00 -4.236503601074218750e+00 7.000000000000000000e+00
-1.077733159065246582e+00 -2.823744058609008789e+00 4.000000000000000000e+00
3.233062267303466797e+00 2.537978410720825195e+00 2.000000000000000000e+00
1.649925708770751953e+00 4.204422980546951294e-02 3.000000000000000000e+00
1.235630631446838379e+00 -1.534321904182434082e-01 5.000000000000000000e+00
-6.010540127754211426e-01 -1.093132257461547852e+00 1.000000000000000000e+00
3.155832529067993164e+00 2.779552936553955078e+00 2.000000000000000000e+00
-1.397677302360534668e+00 -4.498218536376953125e+00 4.000000000000000000e+00
-4.815238118171691895e-01 -5.683648586273193359e+00 4.000000000000000000e+00
2.068919181823730469e+00 3.732468485832214355e-01 6.000000000000000000e+00
2.424017667770385742e+00 -2.076684236526489258e+00 3.000000000000000000e+00
5.390812754631042480e-01 2.888978123664855957e-01 5.000000000000000000e+00
1.924163699150085449e+00 -1.745245456695556641e+00 5.000000000000000000e+00
3.791439294815063477e+00 -7.644582271575927734e+00 6.000000000000000000e+00
4.070194244384765625e+00 -1.374738335609436035e+00 0.000000000000000000e+00
-1.402243256568908691e+00 -5.714496612548828125e+00 4.000000000000000000e+00
-3.374549388885498047e+00 5.456787109375000000e+00 1.000000000000000000e+00
-1.803624510765075684e+00 -5.337238311767578125e+00 9.000000000000000000e+00
-1.677831768989562988e+00 -3.179114460945129395e-01 5.000000000000000000e+00
-3.484072208404541016e+00 -1.184835529327392578e+01 7.000000000000000000e+00
3.864905238151550293e-01 8.848144412040710449e-01 8.000000000000000000e+00
-3.468406796455383301e-01 -1.471914291381835938e+00 9.000000000000000000e+00
1.744306921958923340e+00 9.616764187812805176e-01 3.000000000000000000e+00
-3.403069496154785156e+00 -3.601584672927856445e+00 7.000000000000000000e+00
-3.168020844459533691e-01 -1.545698165893554688e+00 4.000000000000000000e+00
3.621599912643432617e+00 -5.711105346679687500e+00 6.000000000000000000e+00
-1.607916712760925293e+00 -5.170639038085937500e+00 4.000000000000000000e+00
7.568148970603942871e-01 -3.873328268527984619e-01 3.000000000000000000e+00
1.147587013244628906e+01 -7.343266963958740234e+00 0.000000000000000000e+00
-6.235797882080078125e+00 -1.023231220245361328e+01 7.000000000000000000e+00
7.230117797851562500e+00 -3.295707225799560547e+00 0.000000000000000000e+00
5.098090648651123047e+00 3.456807851791381836e+00 2.000000000000000000e+00
-2.171667367219924927e-01 1.360109329223632812e+00 9.000000000000000000e+00
-3.181138992309570312e+00 1.868457317352294922e+00 1.000000000000000000e+00
-6.736709594726562500e+00 -2.550889968872070312e+00 7.000000000000000000e+00
1.181557536125183105e+00 -4.181908071041107178e-01 3.000000000000000000e+00
-2.628741264343261719e+00 -8.748985290527343750e+00 2.000000000000000000e+00
-1.595345377922058105e+00 -1.192895412445068359e+00 9.000000000000000000e+00
-4.388484001159667969e+00 -6.280410289764404297e+00 7.000000000000000000e+00
-6.049950718879699707e-01 -3.172651767730712891e+00 7.000000000000000000e+00
3.299343585968017578e+00 6.106445193290710449e-01 6.000000000000000000e+00
